Datetime,Content,Username,DisplayName,Location,Lang,Content_en,Polarity,subjectivity
2023-03-20 04:05:42+00:00,infcompensar estoy cansada de pedir cita de siquiatra y psicologia para un nino de 13 anos que se agredio  ybanenaza con morirse o matarse  y redes medicas nunca tiene agenda y es urgente la orden dice prioritario y esta desde octubre  por secretaria de salud y bienestar sos,ulloascasting1,@sandra700214,"bogota, d.c., colombia",es,Infcompesons are tired of making a psychiatrist and psychology appointment for a child's child that Ybanenaza attacked with dying or killing and medical networks never has a agenda and the order is urgent and the order says a priority and this since October by Secretary of Health and Welfare Sos Sos,-0.2,0.35
2023-04-28 16:59:51+00:00,zoerobledo tuimss imssqueretaro todo iba excelente hasta que en farmacia no avanza a menudo es lo mismo apoyo de favor httpstcopiylu7ix7q,ok_ggomez,gabriela gomez,unknown,es,Zoerobledo Timsss IMSSQURETARO Everything was excellent until in Pharmacy does not progress often it is the same support of favor,0.5,0.5625
2023-05-24 03:45:00+00:00,"realizan septima donacion de corneas en lo que va de 2023 imss hidalgo

httpstcosis2rxev0w",redperiodistash,red de periodistas h,"pachuca de soto, hidalgo",es,They perform a seventh donation of cornea so far from Imss Hidalgo,0.1,1.0
2023-06-13 03:45:20+00:00,javicarur delfinagomeza zoerobledo tuimss lopezobrador gobneza adolfocerqueda  a quien le estas pidiendo ayuda  los de tuimss y a los de morena la salud de los mexicanos les vale m3s,anairam_li,mariana,unknown,es,JAVICARUR DELFINAGOMEZA ZOEROBLEDO TUIMSS LOPEZOBRADOR POVERTY ADOLFOCERQUEDA WHO ARE ASKING HELP OF TUNIMSS AND THE MORENA HEALTH THE HEALTH OF THE Mexicans are worth them,0.3,0.1
2023-02-07 23:22:14+00:00,el alcalde gustavoroblesm se reunion con la administradora y  la jefa de la jurisdiccion sanitaria vii donde reforzaron el trabajo coordinado entre la secretaria de salud y las dependencias del municipio a traves de la regiduria y los consejos municipales de salud httpstcoqyc5up4xcn,gobiernoautlan,gobierno de autlan,"autlan de navarro, jalisco",es,Mayor Gustavoroblesm met with the administrator and head of the Sanitary Jurisdiction VI where they reinforced the coordinated work between the Secretary of Health and the municipality of the municipality through the Regiduria and the Municipal Councils of Health,0.0,0.0
2023-06-09 11:06:53+00:00,expongo a qui que el imss esta cometiendo un delito al dar de baja a millones de pensionados dandolos por fallecidos para no darles su pension que les corresponde aun cuando los afectados presentan documentos para comprobar que siguen vivos httpstcohhjkmkkjlr,lasol6312,yo soy la soul,unknown,es,I expose to who the IMSS is committing a crime by wearing millions of pensioners giving them deaths so as not to give them their pension that corresponds to them even when those affected have documents to verify that they are still alive,0.1,0.4
2023-03-09 14:42:38+00:00,"ya estan funcionando el nuevo centro de atencion primaria de la salud y el nuevo edificio de la secretaria de salud municipal 

 primera junta y av alvear 

recuperamos este predio para poder brindarle una mejor atencion y servicio a nuestros vecinos httpstcogm4ciyk0ds",gobiernodejunin,gobierno de junin,"junin, argentina",es,"The new Primary Health Care Center and the new building of the Municipal Health First Board and AV are already operating, we recover this property to be able to provide better attention and service to our neighbors",0.2603896103896104,0.42391774891774897
2023-06-22 15:39:06+00:00,lupitajuarezh acostanaranjo se dejo morir a proposito para desinformar a la gente porque eso no es cierto el imss no carece de este personal,jealpizar,jorge alpizar,unknown,es,LUPITAJUAREZH ACOSTANANARANJO I let out on the way to misinformed people because that is not true the IMSS does not lack these staff,-0.175,0.65
2023-06-20 15:39:15+00:00,"more70mart mebrard tuimss lopezobrador beatrizgmuller adanaugusto ceavmex cndh yuriddhh rosariopiedraib tuimssgto lo que pasa es que si todas y todos ustedes nunca podria haber llegado hasta aqui

muchisimas pero muchisimas gracias

muchisimas pero muchisimas bendiciones para todas y todos ustedes",neurosurgeonnn,jesus arroyo,unknown,es,Gerard Timsss LopezObrador Beatrizgmuller Ceavmex Comanugusto every Yuriddhh Rosariopiedraib Timsssgto What happens is that if all of you could never have arrived here very much but thank you very much very much but many blessings for all of you and all of you all and all of you,0.34,0.34
2023-05-28 18:24:43+00:00,tuimss aqui en lapaz bcs son abusivos les vale madre la ley si no respetan a su chingada madre menos la ley constitucional y menos garantias individuales,condemo28821640,conde montecristo.,unknown,es,Tuimss here in capable bus are abusive they are worth the law if they do not respect their chingada mother less the constitutional law and less individual guarantees,0.03333333333333334,0.20666666666666664
2023-02-09 21:14:26+00:00,a proposito de las fiestas secretaria de salud promueve campana de prevencion de embarazos no deseados embarazos en adolescentes y enfermedades de transmision sexual httpstcoh0hzcjg3sg,elpatriotantc,diario el patriota,"soledad, colombia",es,"In order to the Secretary of Health Festivities, it promotes bell for prevention of unwanted pregnancies pregnancies in adolescents and sexual transmission diseases",0.5,0.8333333333333334
2023-05-26 02:32:58+00:00,issstemx y de que sirve que lleven acabo los sorteos si su sistema es una porqueria para poder concluir con el tramite es la hora en que no he podido sacar la cita porque todo lo que resta de mayo hasta agosto esta ocupado a parte que la pagina no se encuentra disponible httpstcovfoqwitwfv,jaroanay89,javier anaya,unknown,es,Issstemx and what is the case that they have been raffle if their system is one because they were to conclude with the process is the time I have not been able to take the appoint HTTPSTCOVFOQWITWFV is available,0.45,0.5125
2023-04-28 20:15:53+00:00,yo la mas internada en el imss,spideriliana,iliana,"monterrey, nuevo leon",es,I the most admitted to the IMSS,0.5,0.5
2023-05-05 00:29:34+00:00,vetinagatina cofepris zoerobledo tuimss psicofarma la farmacovigilancia no solo tiene que ver con medicamentos psiquiatricos pongase a estudiar,jacora1975,jose antonio corona,unknown,es,Vetinagatina Cofepris Zoerobledo Timss Psychodrama Pharmacovigilance not only has to do with psychiatric medications put to study,0.0,1.0
2023-03-18 14:00:00+00:00,"nacional mexico suma 7 millones 492 mil 112 casos confirmados y 333 mil 243 muertes totales por covid19 informo la secretaria de salud

httpstcotjf2xviwnz

covid19 coronavirus mexico httpstco07oin3hwrc",elmercuriotam,el mercurio,tamaulipas,es,National Mexico adds millions of a thousand confirmed cases and a thousand total deaths for reporting the Secretary of Health Coronavirus Mexico,0.2,0.875
2023-06-15 20:16:44+00:00,"promueve imss slp jornada de vasectomias sin bisturi gratuitas
 la jornada tendra lugar del 19 al 23 de junio en la umf no 47 ubicada en el barrio del montecillo
tuimss 
httpstco9xe7qeis0p",vuelomagazine1,@vuelomagazine,"san luis potosi, mexico",es,Promotes IMSS SIP Vasectomies Day without free scalp,0.4,0.8
2023-04-19 19:30:28+00:00,odio el mal servicio que pueden llegar a dar los de la secretaria de salud voy a terminar pelona y con derrames en el ojo,jackieguz96,jackita,unknown,es,I hate the bad service that those of the Secretary of Health can give I will finish Pelona and with spills in the eye,-0.75,0.7833333333333333
2023-03-20 19:42:16+00:00,"sadwichito aca lo define lo que es la nom051scfissa12010
norma oficial mexicana hecha por la secretaria de comercio y fomento industrial y la secretaria de salud supongo que alla sera algo similar",tavo_copy,tavocopy,unknown,es,Sadwichito here is defined by what is the Official Mexican Standard made by the Secretary of Commerce and Industrial Development and the Secretary of Health I suppose that there will be something similar,0.0,0.13333333333333333
2023-05-05 15:59:46+00:00,dependencia mas burocrata que el tuimss  la hay,azul_tintaav,azul tinta,unknown,es,more bureaucratic dependence that the tuness is,0.5,0.5
2023-05-03 01:28:52+00:00,elprincipitotw indraelephant8 las guarderias son un negociazo sobre todo esas que trabajan con el imss,mardeverano,mardeverano,"hermosillo, sonora",es,ELPRINCIPOTW Nursery are a negotiated about all those who work with the IMSS,0.0,0.0
2023-05-24 19:10:04+00:00,jjdiazmachuca lopezobrador tuimss esa es la senal internacional de desabasto,jarz_98,javier r.,panama,es,JJDIAZMACUCA LOPEZOBRADOR TUIMSS THAT IS THE INTERNATIONAL DECATIVE SENAL,0.0,0.0
2023-06-06 22:34:53+00:00,reforma lopezobrador entonces hay que cancelar las cuotas obreropatronales del imss,abeljima,abel jimenez,unknown,es,reform lopezobrador then you have to cancel the ORSEPATRONAL FEES OF THE IMSS,0.0,0.0
2023-06-20 21:40:33+00:00,alfonsodurazo lopezobrador tuimss bola de farsantes,luisvillalobosa,luis e. villalobos,cdmx,es,ALFONSODURAZO LOPEZOBRADOR TUIMSS BOLA DE FARSANTES,0.0,0.0
2023-05-19 17:51:48+00:00, paramedicos del hcuerpo de bomberos en matiasromero atendieron servicio prehospitalario en ctra transitsmica km 219700 en el lugar se registro la salida de camino de un trailer cargado con cemento al arribar fue valorado un paciente masculino y trasladado al imss httpstcomgrv8tgdzw,sofyvaldivia,sofy valdivia,"oaxaca, mexico",es,Paramedics of the Fire Department in Matiasromero attended prehospital service in another transitsmic km in the place the way out of a trailer loaded with cement was recorded upon arrival a male patient was valued and transferred to the IMSS,0.0,0.1
2023-04-27 15:43:05+00:00,patyarmendariz tuimss vieja estupida dese una vuelta por cualquier hospital de salud publica en el pais para que vea las carencias tan fuertes que hay,huelemole,huele mole,unknown,es,Patyarmendariz Tuimsss stupid wishes a return for any public health hospital in the country to see the strong deficiencies that there are,-0.12222222222222222,0.6
2023-04-03 17:15:46+00:00,estimada bety el centro de distribucion estatal de medicamentos e insumos medicos dispersa medicamentos a los centros de salud y hospitales de la secretaria de salud del estado de queretaro  el issste es una dependencia federal sin embargo comparto tu comentario a su equipo recuerda que puedes acercarte a atencion al derechohabiente al 55 4000 1000 donde con gusto podran ayudarte un abrazo,makugo,mauricio kuri,"queretaro, mexico.",es,Dear Beta The State Distribution Center for Medicines and Medical Supplies Dispersed Medicines to the Health Centers and Hospitals of the Secretary of Health of the State of Queretaro The ISSSTE is a federal agency however I share your comment to your team remember that you can approach attention To the rightful right where they can gladly help you a hug,0.17142857142857143,0.4089285714285714
2023-06-13 19:11:16+00:00,eltemagv 15 millones de recetas sin surtir llevarias a tu madre a atenderse al imss contesta,cesarechiquini,julito chiquini,sonora,es,THE Millions of Recipes Without It would take your mother to attend to IMSS Answer,0.0,0.0
2023-06-15 01:26:01+00:00,ricardobsalinas tuimss si no eres empatico mejor no respondas nada,eltigredealicia,mi chavo ro,unknown,es,Ricardobsalinas tunems if you are not empathetic better do not answer anything,0.5,0.5
2023-06-17 19:13:54+00:00,rosaicela issstemx pffmx haciendamexico arturomedinap lopezobrador sra exigimos explicar porque la detencion de una juez x un supuesto delito menor fue detenida x la gn,patypolvorita,pattychay=,unknown,es,ROSAICELA ISSSTEMX PFFT MAKING MAMEXIC,0.0,0.0
2023-06-22 17:12:58+00:00,"drlangosta ademas de las pesimas condiciones de trabajo por falta de material equipo etc los tratan mal los directivos no los apoyan en nada ya no hay pensiones ni incentivos a largo plazo

y luego tratar con gente que llega con sus aires de grandeza pensando que son duenos del imss",klauzgarnashian,klauz garnashian,mexico,es,Lobster in addition to the bad working conditions due to lack of equipment equipment etc IMSS,-0.4124999999999999,0.5208333333333333
2023-04-27 06:10:35+00:00,adelamicha pues los trabajadores pagan sus cuotas al imss y todos los del insabi cuanto van a pagar no mamar lopezobrador,parlant_3,400920,unknown,es,Adeamicha because the workers pay their quotas to IMSS and all of those of the insane as much as they are going to pay non -breast lopez,-0.4,0.6
