date,drug1,drug2,drug3,drug4,drug5,drug6,drug7,drug8,drug1_sales,drug2_sales,drug3_sales,drug4_sales,drug5_sales,drug6_sales,drug7_sales,drug8_sales
1/16/2016,3.34,5.34,6.0,63.6,11.0,0.0,2.0,1.0,3340.0,4271.999999999999,9000.0,38160.0,6050.0,0.0,900.0,900.0
1/17/2016,7.01,1.604,3.9,46.6,4.0,0.0,0.0,1.0,7010.0,1283.1999999999998,5850.0,27960.0,2200.0,0.0,0.0,900.0
1/18/2016,3.5,2.99,4.3,62.8,3.0,2.0,9.0,2.0,3500.0,2392.0,6450.0,37680.0,1650.0,20000.0,4050.0,1800.0
1/19/2016,6.0,5.66,6.0,49.8,7.0,0.0,0.0,3.0,6000.0,4527.999999999999,9000.0,29880.0,3850.0,0.0,0.0,2700.0
1/20/2016,2.32,3.363,3.0,15.1,29.0,3.0,3.0,2.0,2320.0,2690.3999999999996,4500.0,9060.0,15950.0,30000.0,1350.0,1800.0
1/21/2016,5.0,1.43,1.0,68.4,8.0,4.0,6.0,5.0,5000.0,1143.9999999999998,1500.0,41040.0,4400.0,40000.0,2700.0,4500.0
1/22/2016,0.83,7.678,7.0,39.5,11.0,0.0,10.0,0.0,830.0,6142.399999999999,10500.0,23700.0,6050.0,0.0,4500.0,0.0
1/23/2016,6.33,6.132,7.1,36.8,4.0,0.0,6.0,2.0,6330.0,4905.599999999999,10650.0,22080.0,2200.0,0.0,2700.0,1800.0
1/24/2016,4.0,6.122,11.3,48.1,3.0,0.0,12.0,3.0,4000.0,4897.599999999999,16950.0,28860.0,1650.0,0.0,5400.0,2700.0
1/25/2016,10.33,4.26,4.0,46.95,12.0,2.0,10.0,1.5,10330.0,3407.9999999999995,6000.0,28170.0,6600.0,20000.0,4500.0,1350.0
1/26/2016,5.68,4.069,8.0,30.3,9.0,0.0,15.0,0.0,5680.0,3255.1999999999994,12000.0,18180.0,4950.0,0.0,6750.0,0.0
1/27/2016,4.34,4.429,3.4,30.062,18.0,5.0,5.0,2.0,4340.0,3543.2,5100.0,18037.2,9900.0,50000.0,2250.0,1800.0
1/28/2016,7.33,6.66,4.4,33.0,4.0,0.0,4.0,3.0,7330.0,5327.999999999999,6600.000000000001,19800.0,2200.0,0.0,1800.0,2700.0
1/29/2016,5.0,8.67,8.6,74.4,3.0,1.0,17.0,2.0,5000.0,6935.999999999999,12900.0,44640.0,1650.0,10000.0,7650.0,1800.0
1/30/2016,9.0,4.429,5.3,47.462,3.0,2.0,5.0,2.0,9000.0,3543.2,7950.0,28477.2,1650.0,20000.0,2250.0,1800.0
1/31/2016,4.33,5.143,3.8,78.9,3.0,0.0,6.0,2.0,4330.0,4114.4,5700.0,47340.0,1650.0,0.0,2700.0,1800.0
2/1/2016,6.34,5.0,7.1,18.0,7.0,0.0,6.0,1.0,6340.0,3999.9999999999995,10650.0,10800.0,3850.0,0.0,2700.0,900.0
2/2/2016,14.33,4.878,1.3,39.0,6.0,0.0,0.0,1.0,14330.0,3902.3999999999996,1950.0,23400.0,3300.0,0.0,0.0,900.0
2/3/2016,8.0,6.693,11.5,39.062,11.0,5.0,0.0,0.0,8000.0,5354.399999999999,17250.0,23437.199999999997,6050.0,50000.0,0.0,0.0
2/4/2016,8.34,4.0,4.2,28.8,5.0,0.0,4.0,4.0,8340.0,3199.9999999999995,6300.0,17280.0,2750.0,0.0,1800.0,3600.0
2/5/2016,5.66,2.0,3.0,51.6,7.0,0.0,3.0,1.0,5660.0,1599.9999999999998,4500.0,30960.0,3850.0,0.0,1350.0,900.0
2/6/2016,5.33,10.33,3.0,57.162,1.0,0.0,11.0,2.0,5330.0,8263.999999999998,4500.0,34297.2,550.0,0.0,4950.0,1800.0
2/7/2016,3.66,6.056,4.5,88.2,2.0,0.0,13.0,1.0,3660.0,4844.799999999999,6750.0,52920.0,1100.0,0.0,5850.0,900.0
2/8/2016,6.33,6.99,5.5,28.038,5.0,0.0,23.0,1.0,6330.0,5591.999999999999,8250.0,16822.8,2750.0,0.0,10350.0,900.0
2/9/2016,7.0,3.33,4.4,47.7,16.0,2.0,1.0,2.0,7000.0,2663.9999999999995,6600.000000000001,28620.0,8800.0,20000.0,450.0,1800.0
2/10/2016,4.34,4.703,7.2,34.1,29.0,0.0,4.0,2.0,4340.0,3762.3999999999996,10800.0,20460.0,15950.0,0.0,1800.0,1800.0
2/11/2016,1.66,4.156,2.7,38.1,10.0,1.0,13.0,4.0,1660.0,3324.7999999999993,4050.0000000000005,22860.0,5500.0,10000.0,5850.0,3600.0
2/12/2016,5.99,6.429,8.5,60.675,4.0,0.0,20.0,1.0,5990.0,5143.2,12750.0,36405.0,2200.0,0.0,9000.0,900.0
2/13/2016,2.67,3.67,5.0,42.4,2.0,0.0,10.0,2.0,2670.0,2935.9999999999995,7500.0,25440.0,1100.0,0.0,4500.0,1800.0
2/14/2016,5.84,7.34,3.8,43.6,5.0,0.0,7.0,4.0,5840.0,5871.999999999999,5700.0,26160.0,2750.0,0.0,3150.0,3600.0
2/15/2016,5.33,5.33,5.3,52.2,6.0,0.0,0.0,0.0,5330.0,4263.999999999999,7950.0,31320.0,3300.0,0.0,0.0,0.0
2/16/2016,7.33,2.32,3.0,29.0,3.0,2.0,9.0,3.0,7330.0,1855.9999999999995,4500.0,17400.0,1650.0,20000.0,4050.0,2700.0
2/17/2016,3.0,5.0,4.0,26.6,12.0,1.0,1.0,0.0,3000.0,3999.9999999999995,6000.0,15960.0,6600.0,10000.0,450.0,0.0
2/18/2016,2.34,1.0,4.3,43.85,3.0,0.0,9.0,1.0,2340.0,799.9999999999999,6450.0,26310.0,1650.0,0.0,4050.0,900.0
2/19/2016,4.0,1.67,4.0,28.7,18.0,2.0,26.0,1.0,4000.0,1335.9999999999998,6000.0,17220.0,9900.0,20000.0,11700.0,900.0
2/20/2016,10.33,4.122,4.0,36.9,5.0,0.0,8.0,3.0,10330.0,3297.5999999999995,6000.0,22140.0,2750.0,0.0,3600.0,2700.0
2/21/2016,6.34,4.0,0.0,55.7,5.0,2.0,7.0,4.0,6340.0,3199.9999999999995,0.0,33420.0,2750.0,20000.0,3150.0,3600.0
2/22/2016,3.0,5.32,3.0,51.125,10.0,0.0,12.0,4.0,3000.0,4256.0,4500.0,30675.0,5500.0,0.0,5400.0,3600.0
2/23/2016,3.0,2.33,2.6,41.3,11.0,0.0,15.0,3.0,3000.0,1863.9999999999998,3900.0,24780.0,6050.0,0.0,6750.0,2700.0
2/24/2016,7.66,2.33,2.1,35.0,6.0,2.0,5.0,1.0,7660.0,1863.9999999999998,3150.0,21000.0,3300.0,20000.0,2250.0,900.0
2/25/2016,7.99,3.99,5.0,41.0,22.0,1.0,4.0,3.0,7990.0,3191.9999999999995,7500.0,24600.0,12100.0,10000.0,1800.0,2700.0
2/26/2016,5.0,5.848,4.5,28.55,6.0,2.0,0.0,1.0,5000.0,4678.4,6750.0,17130.0,3300.0,20000.0,0.0,900.0
2/27/2016,8.0,7.0,6.6,25.8,3.0,0.0,5.0,2.0,8000.0,5599.999999999999,9900.0,15480.0,1650.0,0.0,2250.0,1800.0
2/28/2016,8.0,4.033,10.1,66.5,6.0,0.0,26.0,5.0,8000.0,3226.3999999999996,15150.0,39900.0,3300.0,0.0,11700.0,4500.0
2/29/2016,7.0,7.66,4.0,46.2,13.0,0.0,3.0,1.0,7000.0,6127.999999999999,6000.0,27720.0,7150.0,0.0,1350.0,900.0
3/1/2016,10.0,4.0,2.2,31.0,11.0,2.0,0.0,2.0,10000.0,3199.9999999999995,3300.0000000000005,18600.0,6050.0,20000.0,0.0,1800.0
3/2/2016,3.33,10.396,5.3,21.3,15.0,2.0,1.0,0.0,3330.0,8316.8,7950.0,12780.0,8250.0,20000.0,450.0,0.0
3/3/2016,2.83,2.0,5.0,55.8,2.0,0.0,9.0,4.0,2830.0,1599.9999999999998,7500.0,33480.0,1100.0,0.0,4050.0,3600.0
3/4/2016,5.0,0.99,4.4,26.6,3.0,0.0,0.0,0.0,5000.0,791.9999999999999,6600.000000000001,15960.0,1650.0,0.0,0.0,0.0
3/5/2016,5.0,4.891,8.0,38.0,9.0,0.0,10.0,5.0,5000.0,3912.7999999999993,12000.0,22800.0,4950.0,0.0,4500.0,4500.0
3/6/2016,5.0,8.145,4.9,79.9,2.0,0.0,5.0,7.0,5000.0,6515.999999999999,7350.000000000001,47940.0,1100.0,0.0,2250.0,6300.0
3/7/2016,5.33,7.34,4.0,43.5,3.0,1.0,6.0,1.0,5330.0,5871.999999999999,6000.0,26100.0,1650.0,10000.0,2700.0,900.0
3/8/2016,4.0,6.66,3.0,44.0,7.0,0.0,3.0,3.0,4000.0,5327.999999999999,4500.0,26400.0,3850.0,0.0,1350.0,2700.0
3/9/2016,4.34,5.67,7.0,21.8,7.0,1.0,6.0,4.0,4340.0,4535.999999999999,10500.0,13080.0,3850.0,10000.0,2700.0,3600.0
3/10/2016,6.33,10.33,2.0,23.4,8.0,0.0,2.0,2.0,6330.0,8263.999999999998,3000.0,14040.0,4400.0,0.0,900.0,1800.0
3/11/2016,3.33,4.363,6.2,22.0,8.0,0.0,18.0,1.0,3330.0,3490.3999999999996,9300.0,13200.0,4400.0,0.0,8100.0,900.0
3/12/2016,3.0,6.373,1.4,41.8,4.0,0.0,23.0,1.0,3000.0,5098.4,2100.0,25080.0,2200.0,0.0,10350.0,900.0
3/13/2016,2.5,4.134,1.5,59.2,4.0,0.0,4.0,0.34,2500.0,3307.2,2250.0,35520.0,2200.0,0.0,1800.0,306.0
3/14/2016,4.33,3.32,10.0,35.9,12.0,0.0,23.0,1.0,4330.0,2655.9999999999995,15000.0,21540.0,6600.0,0.0,10350.0,900.0
3/15/2016,5.33,3.32,2.0,24.0,7.0,0.0,18.0,3.0,5330.0,2655.9999999999995,3000.0,14400.0,3850.0,0.0,8100.0,2700.0
3/16/2016,5.33,13.34,5.7,37.4,16.0,0.0,4.0,4.0,5330.0,10671.999999999998,8550.0,22440.0,8800.0,0.0,1800.0,3600.0
3/17/2016,5.66,5.396,5.0,60.2,10.0,0.0,8.0,5.0,5660.0,4316.799999999999,7500.0,36120.0,5500.0,0.0,3600.0,4500.0
3/18/2016,3.34,5.353,5.2,25.462,15.0,2.0,8.0,3.0,3340.0,4282.4,7800.0,15277.2,8250.0,20000.0,3600.0,2700.0
3/19/2016,10.66,8.33,2.8,19.5,6.0,1.0,5.0,5.0,10660.0,6663.999999999999,4200.0,11700.0,3300.0,10000.0,2250.0,4500.0
3/20/2016,7.99,9.693,2.2,42.2,1.0,0.0,15.0,5.0,7990.0,7754.399999999999,3300.0000000000005,25320.0,550.0,0.0,6750.0,4500.0
3/21/2016,5.0,8.056,6.0,45.7,11.0,0.0,36.0,7.0,5000.0,6444.799999999998,9000.0,27420.0,6050.0,0.0,16200.0,6300.0
3/22/2016,2.33,0.0,5.0,42.188,12.0,2.0,4.0,2.0,2330.0,0.0,7500.0,25312.800000000003,6600.0,20000.0,1800.0,1800.0
3/23/2016,4.0,3.0,6.0,24.25,22.0,1.0,0.0,3.0,4000.0,2399.9999999999995,9000.0,14550.0,12100.0,10000.0,0.0,2700.0
3/24/2016,6.84,2.0,3.0,32.0,4.0,0.0,8.0,2.0,6840.0,1599.9999999999998,4500.0,19200.0,2200.0,0.0,3600.0,1800.0
3/25/2016,7.0,7.35,4.2,42.8,8.0,0.0,3.0,3.0,7000.0,5879.999999999999,6300.0,25680.0,4400.0,0.0,1350.0,2700.0
3/26/2016,2.5,0.66,7.5,33.25,4.0,0.0,0.0,5.0,2500.0,528.0,11250.0,19950.0,2200.0,0.0,0.0,4500.0
3/27/2016,7.83,5.449,13.7,63.3,11.0,1.0,1.0,4.0,7830.0,4359.199999999999,20550.0,37980.0,6050.0,10000.0,450.0,3600.0
3/28/2016,3.34,2.34,1.7,24.6,20.0,0.0,4.0,4.5,3340.0,1871.9999999999995,2550.0,14760.0,11000.0,0.0,1800.0,4050.0
3/29/2016,5.68,1.33,3.2,36.2,4.0,0.0,12.0,1.0,5680.0,1064.0,4800.0,21720.0,2200.0,0.0,5400.0,900.0
3/30/2016,7.16,2.68,7.4,22.2,3.0,0.0,12.0,5.0,7160.0,2144.0,11100.0,13320.0,1650.0,0.0,5400.0,4500.0
3/31/2016,2.33,8.68,2.9,31.25,1.0,0.0,5.0,5.0,2330.0,6943.999999999999,4350.0,18750.0,550.0,0.0,2250.0,4500.0
4/1/2016,6.33,3.01,2.7,50.4,4.0,0.0,16.0,10.5,6330.0,2407.9999999999995,4050.0000000000005,30240.0,2200.0,0.0,7200.0,9450.0
4/2/2016,3.67,2.0,7.0,32.3,4.0,0.0,19.0,7.4,3670.0,1599.9999999999998,10500.0,19380.0,2200.0,0.0,8550.0,6660.0
4/3/2016,9.67,7.396,5.3,73.5,5.0,0.0,6.0,11.0,9670.0,5916.799999999999,7950.0,44100.0,2750.0,0.0,2700.0,9900.0
4/4/2016,7.0,5.231,5.0,21.6,3.0,1.0,11.0,2.0,7000.0,4184.799999999999,7500.0,12960.0,1650.0,10000.0,4950.0,1800.0
4/5/2016,6.0,5.33,4.0,40.3,5.0,1.0,11.0,12.0,6000.0,4263.999999999999,6000.0,24180.0,2750.0,10000.0,4950.0,10800.0
4/6/2016,6.66,5.363,2.0,15.25,7.0,0.0,6.0,3.0,6660.0,4290.4,3000.0,9150.0,3850.0,0.0,2700.0,2700.0
4/7/2016,6.33,5.98,4.0,21.0,7.0,2.0,4.0,8.2,6330.0,4784.0,6000.0,12600.0,3850.0,20000.0,1800.0,7379.999999999999
4/8/2016,7.67,3.66,5.0,42.3,2.0,1.0,3.0,4.4,7670.0,2927.9999999999995,7500.0,25380.0,1100.0,10000.0,1350.0,3960.0000000000005
4/9/2016,9.0,9.01,3.1,38.8,7.0,0.0,14.0,3.0,9000.0,7207.999999999999,4650.0,23280.0,3850.0,0.0,6300.0,2700.0
4/10/2016,5.0,6.67,5.15,21.4,4.0,1.0,11.0,8.0,5000.0,5335.999999999999,7725.000000000001,12840.0,2200.0,10000.0,4950.0,7200.0
4/11/2016,0.33,4.99,3.0,26.0,11.0,2.0,17.0,6.0,330.0,3991.9999999999995,4500.0,15600.0,6050.0,20000.0,7650.0,5400.0
4/12/2016,4.34,4.65,6.0,41.6,19.0,1.0,2.0,5.0,4340.0,3719.9999999999995,9000.0,24960.0,10450.0,10000.0,900.0,4500.0
4/13/2016,6.33,3.066,3.0,34.0,22.33333333,0.0,2.0,3.0,6330.0,2452.7999999999997,4500.0,20400.0,12283.3333315,0.0,900.0,2700.0
4/14/2016,2.66,2.32,8.5,44.225,9.0,0.0,4.0,6.0,2660.0,1855.9999999999995,12750.0,26535.0,4950.0,0.0,1800.0,5400.0
4/15/2016,4.33,3.056,2.7,23.6,6.0,0.0,10.0,4.2,4330.0,2444.7999999999997,4050.0000000000005,14160.0,3300.0,0.0,4500.0,3780.0
4/16/2016,5.34,6.66,5.3,33.0,11.0,0.0,8.0,8.5,5340.0,5327.999999999999,7950.0,19800.0,6050.0,0.0,3600.0,7650.0
4/17/2016,4.33,8.175,3.0,52.8,2.0,0.0,7.0,7.2,4330.0,6540.0,4500.0,31680.0,1100.0,0.0,3150.0,6480.0
4/18/2016,3.66,2.0,5.0,22.1,15.0,3.0,7.0,7.0,3660.0,1599.9999999999998,7500.0,13260.0,8250.0,30000.0,3150.0,6300.0
4/19/2016,3.0,1.34,8.3,24.3,7.0,0.0,6.0,4.0,3000.0,1072.0,12450.000000000002,14580.0,3850.0,0.0,2700.0,3600.0
4/20/2016,2.66,3.33,2.4,17.1,11.0,5.0,15.0,3.0,2660.0,2663.9999999999995,3600.0,10260.0,6050.0,50000.0,6750.0,2700.0
4/21/2016,3.0,3.464,3.0,21.6,6.0,0.0,0.0,2.3,3000.0,2771.1999999999994,4500.0,12960.0,3300.0,0.0,0.0,2070.0
4/22/2016,6.0,5.67,4.0,21.9,4.0,0.0,6.0,1.0,6000.0,4535.999999999999,6000.0,13140.0,2200.0,0.0,2700.0,900.0
4/23/2016,13.66,3.69,8.0,33.2,8.0,0.0,0.0,4.5,13660.0,2951.9999999999995,12000.0,19920.0,4400.0,0.0,0.0,4050.0
4/24/2016,1.0,6.66,5.5,36.95,3.0,0.0,6.0,5.0,1000.0,5327.999999999999,8250.0,22170.0,1650.0,0.0,2700.0,4500.0
4/25/2016,6.67,1.66,7.25,21.7,20.0,1.0,3.0,2.5,6670.0,1327.9999999999998,10875.0,13020.0,11000.0,10000.0,1350.0,2250.0
4/26/2016,5.33,4.99,7.0,27.2,19.0,0.0,7.0,2.0,5330.0,3991.9999999999995,10500.0,16320.0,10450.0,0.0,3150.0,1800.0
4/27/2016,5.66,7.495,7.0,47.4,27.0,0.0,1.0,2.0,5660.0,5995.999999999999,10500.0,28440.0,14850.0,0.0,450.0,1800.0
4/28/2016,4.66,6.34,6.0,28.0,17.66666667,0.0,12.0,12.0,4660.0,5071.999999999999,9000.0,16800.0,9716.6666685,0.0,5400.0,10800.0
4/29/2016,6.66,3.0,2.5,37.0,15.0,0.0,1.0,3.2,6660.0,2399.9999999999995,3750.0,22200.0,8250.0,0.0,450.0,2880.0
4/30/2016,9.66,10.32,7.0,47.812,11.0,0.0,1.0,4.5,9660.0,8255.999999999998,10500.0,28687.199999999997,6050.0,0.0,450.0,4050.0
5/1/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/2/2016,4.0,1.02,1.0,39.2,7.0,0.0,5.0,2.0,4000.0,815.9999999999999,1500.0,23520.0,3850.0,0.0,2250.0,1800.0
5/3/2016,6.33,5.99,3.0,23.9,3.0,0.0,0.0,2.0,6330.0,4791.999999999999,4500.0,14340.0,1650.0,0.0,0.0,1800.0
5/4/2016,7.34,3.0,5.0,32.2,4.0,0.0,1.0,2.0,7340.0,2399.9999999999995,7500.0,19320.0,2200.0,0.0,450.0,1800.0
5/5/2016,4.66,3.0,6.0,41.0,16.0,3.0,1.0,2.0,4660.0,2399.9999999999995,9000.0,24600.0,8800.0,30000.0,450.0,1800.0
5/6/2016,4.0,2.99,1.0,33.6,7.0,0.0,1.0,3.0,4000.0,2392.0,1500.0,20160.0,3850.0,0.0,450.0,2700.0
5/7/2016,3.99,8.34,4.0,47.2,5.0,1.0,0.0,10.0,3990.0,6671.999999999999,6000.0,28320.0,2750.0,10000.0,0.0,9000.0
5/8/2016,5.0,10.66,1.0,40.4,12.0,0.0,1.0,11.0,5000.0,8527.999999999998,1500.0,24240.0,6600.0,0.0,450.0,9900.0
5/9/2016,5.67,6.363,5.0,29.2,3.0,0.0,2.0,5.0,5670.0,5090.4,7500.0,17520.0,1650.0,0.0,900.0,4500.0
5/10/2016,7.33,3.67,7.0,28.25,4.0,0.0,2.0,3.5,7330.0,2935.9999999999995,10500.0,16950.0,2200.0,0.0,900.0,3150.0
5/11/2016,5.33,4.66,4.0,23.0,13.0,0.0,3.0,2.0,5330.0,3727.9999999999995,6000.0,13800.0,7150.0,0.0,1350.0,1800.0
5/12/2016,3.01,1.759,8.0,28.1,8.0,1.0,2.0,0.0,3010.0,1407.1999999999998,12000.0,16860.0,4400.0,10000.0,900.0,0.0
5/13/2016,2.33,2.33,3.0,37.0,9.0,0.0,0.0,5.0,2330.0,1863.9999999999998,4500.0,22200.0,4950.0,0.0,0.0,4500.0
5/14/2016,5.34,4.67,5.55,31.25,13.0,0.0,21.0,1.0,5340.0,3735.9999999999995,8325.0,18750.0,7150.0,0.0,9450.0,900.0
5/15/2016,5.33,8.188,1.2,44.1,6.0,0.0,5.0,4.0,5330.0,6550.4,1800.0,26460.0,3300.0,0.0,2250.0,3600.0
5/16/2016,5.0,3.66,2.0,24.0,17.0,0.0,2.0,3.0,5000.0,2927.9999999999995,3000.0,14400.0,9350.0,0.0,900.0,2700.0
5/17/2016,4.0,2.33,7.1,38.4,4.0,0.0,1.0,3.2,4000.0,1863.9999999999998,10650.0,23040.0,2200.0,0.0,450.0,2880.0
5/18/2016,4.0,5.33,5.25,35.0,7.0,0.0,1.0,5.0,4000.0,4263.999999999999,7875.0,21000.0,3850.0,0.0,450.0,4500.0
5/19/2016,6.34,5.66,2.0,30.5,10.0,0.0,16.0,3.0,6340.0,4527.999999999999,3000.0,18300.0,5500.0,0.0,7200.0,2700.0
5/20/2016,3.0,1.132,3.0,14.0,14.0,2.0,9.0,5.0,3000.0,905.5999999999998,4500.0,8400.0,7700.0,20000.0,4050.0,4500.0
5/21/2016,2.0,5.34,5.2,42.5,3.0,0.0,17.0,5.0,2000.0,4271.999999999999,7800.0,25500.0,1650.0,0.0,7650.0,4500.0
5/22/2016,4.34,4.51,9.05,55.6,6.0,1.0,0.0,10.0,4340.0,3607.999999999999,13575.000000000002,33360.0,3300.0,10000.0,0.0,9000.0
5/23/2016,5.0,2.363,5.0,54.7,19.0,0.0,7.0,4.0,5000.0,1890.3999999999996,7500.0,32820.0,10450.0,0.0,3150.0,3600.0
5/24/2016,12.0,3.167,4.0,32.0,3.0,0.0,3.0,2.0,12000.0,2533.5999999999995,6000.0,19200.0,1650.0,0.0,1350.0,1800.0
5/25/2016,8.34,1.67,6.0,25.05,16.0,1.0,0.0,1.2,8340.0,1335.9999999999998,9000.0,15030.0,8800.0,10000.0,0.0,1080.0
5/26/2016,4.67,5.33,5.35,24.8,20.0,1.0,0.0,9.0,4670.0,4263.999999999999,8024.999999999999,14880.0,11000.0,10000.0,0.0,8100.0
5/27/2016,8.67,2.683,5.25,17.0,14.0,7.0,2.0,6.0,8670.0,2146.3999999999996,7875.0,10200.0,7700.0,70000.0,900.0,5400.0
5/28/2016,12.33,0.363,3.0,43.0,4.0,0.0,4.0,9.0,12330.0,290.4,4500.0,25800.0,2200.0,0.0,1800.0,8100.0
5/29/2016,8.67,4.33,6.0,31.8,2.0,1.0,5.0,9.2,8670.0,3463.9999999999995,9000.0,19080.0,1100.0,10000.0,2250.0,8280.0
5/30/2016,3.34,3.023,4.1,29.4,3.0,0.0,7.0,8.0,3340.0,2418.3999999999996,6149.999999999999,17640.0,1650.0,0.0,3150.0,7200.0
5/31/2016,6.0,3.33,3.5,21.0,3.0,0.0,13.0,2.0,6000.0,2663.9999999999995,5250.0,12600.0,1650.0,0.0,5850.0,1800.0
6/1/2016,9.0,1.1,2.0,20.0,11.0,0.0,7.0,5.0,9000.0,880.0,3000.0,12000.0,6050.0,0.0,3150.0,4500.0
6/2/2016,2.33,6.0,1.05,21.25,18.0,3.0,4.0,1.0,2330.0,4799.999999999999,1575.0,12750.0,9900.0,30000.0,1800.0,900.0
6/3/2016,7.33,3.0,4.0,18.0,8.0,0.0,1.0,7.0,7330.0,2399.9999999999995,6000.0,10800.0,4400.0,0.0,450.0,6300.0
6/4/2016,3.33,3.34,3.3,21.0,2.0,0.0,0.0,4.0,3330.0,2671.9999999999995,4950.0,12600.0,1100.0,0.0,0.0,3600.0
6/5/2016,10.34,3.066,4.3,23.4,5.0,0.0,3.0,4.0,10340.0,2452.7999999999997,6450.0,14040.0,2750.0,0.0,1350.0,3600.0
6/6/2016,5.33,2.802,4.0,26.2,5.0,0.0,6.0,6.0,5330.0,2241.6,6000.0,15720.0,2750.0,0.0,2700.0,5400.0
6/7/2016,6.0,3.363,4.1,28.5,13.0,0.0,10.0,3.0,6000.0,2690.3999999999996,6149.999999999999,17100.0,7150.0,0.0,4500.0,2700.0
6/8/2016,8.66,1.33,5.5,45.062,10.0,0.0,5.0,6.0,8660.0,1064.0,8250.0,27037.199999999997,5500.0,0.0,2250.0,5400.0
6/9/2016,8.67,4.33,2.0,20.6,7.0,0.0,1.0,4.2,8670.0,3463.9999999999995,3000.0,12360.0,3850.0,0.0,450.0,3780.0
6/10/2016,8.33,4.0,4.0,26.0,11.0,2.0,0.0,5.0,8330.0,3199.9999999999995,6000.0,15600.0,6050.0,20000.0,0.0,4500.0
6/11/2016,10.66,2.825,2.0,35.6,4.0,1.0,10.0,8.0,10660.0,2260.0,3000.0,21360.0,2200.0,10000.0,4500.0,7200.0
6/12/2016,8.34,7.353,3.4,47.0,8.0,0.0,4.0,6.0,8340.0,5882.399999999999,5100.0,28200.0,4400.0,0.0,1800.0,5400.0
6/13/2016,5.66,4.736,1.0,15.0,7.0,0.0,1.0,2.0,5660.0,3788.7999999999993,1500.0,9000.0,3850.0,0.0,450.0,1800.0
6/14/2016,2.33,6.0,6.1,17.4,17.0,1.0,2.0,3.0,2330.0,4799.999999999999,9150.0,10440.0,9350.0,10000.0,900.0,2700.0
6/15/2016,5.0,5.495,7.0,35.0,22.0,1.0,1.0,6.0,5000.0,4395.999999999999,10500.0,21000.0,12100.0,10000.0,450.0,5400.0
6/16/2016,4.0,0.33,1.0,20.5,4.0,0.0,22.0,3.0,4000.0,264.0,1500.0,12300.0,2200.0,0.0,9900.0,2700.0
6/17/2016,3.34,3.67,3.65,20.0,8.0,0.0,4.0,4.0,3340.0,2935.9999999999995,5475.0,12000.0,4400.0,0.0,1800.0,3600.0
6/18/2016,2.0,4.33,6.5,37.5,1.0,0.0,5.0,4.0,2000.0,3463.9999999999995,9750.0,22500.0,550.0,0.0,2250.0,3600.0
6/19/2016,6.34,6.01,3.0,40.0,1.0,0.0,7.0,15.0,6340.0,4807.999999999999,4500.0,24000.0,550.0,0.0,3150.0,13500.0
6/20/2016,7.34,3.34,6.0,22.388,5.0,0.0,8.0,6.0,7340.0,2671.9999999999995,9000.0,13432.800000000001,2750.0,0.0,3600.0,5400.0
6/21/2016,7.33,4.66,9.0,23.0,15.0,0.0,7.0,5.6,7330.0,3727.9999999999995,13500.0,13800.0,8250.0,0.0,3150.0,5040.0
6/22/2016,2.0,6.067,2.3,42.0,6.0,0.0,2.0,2.0,2000.0,4853.599999999999,3449.9999999999995,25200.0,3300.0,0.0,900.0,1800.0
6/23/2016,3.0,0.33,2.3,19.0,5.0,0.0,1.0,3.0,3000.0,264.0,3449.9999999999995,11400.0,2750.0,0.0,450.0,2700.0
6/24/2016,6.0,2.34,3.05,19.0,15.0,0.0,1.0,2.0,6000.0,1871.9999999999995,4575.0,11400.0,8250.0,0.0,450.0,1800.0
6/25/2016,5.68,4.99,8.0,20.25,5.0,0.0,1.0,4.0,5680.0,3991.9999999999995,12000.0,12150.0,2750.0,0.0,450.0,3600.0
6/26/2016,3.0,3.845,2.0,17.4,20.0,0.0,2.0,3.0,3000.0,3075.9999999999995,3000.0,10440.0,11000.0,0.0,900.0,2700.0
6/27/2016,6.0,3.067,5.25,24.0,9.0,0.0,9.0,2.0,6000.0,2453.6,7875.0,14400.0,4950.0,0.0,4050.0,1800.0
6/28/2016,1.33,1.429,2.25,24.0,20.0,5.0,2.0,7.0,1330.0,1143.1999999999998,3375.0,14400.0,11000.0,50000.0,900.0,6300.0
6/29/2016,7.0,8.01,6.5,22.0,12.5,7.0,1.0,2.0,7000.0,6407.999999999999,9750.0,13200.0,6875.0,70000.0,450.0,1800.0
6/30/2016,4.0,3.803,3.2,9.0,6.0,0.0,0.0,2.0,4000.0,3042.3999999999996,4800.0,5400.0,3300.0,0.0,0.0,1800.0
7/1/2016,4.0,2.01,5.5,24.0,1.0,0.0,20.0,7.0,4000.0,1607.9999999999995,8250.0,14400.0,550.0,0.0,9000.0,6300.0
7/2/2016,4.66,5.132,6.0,25.4,9.0,0.0,2.0,3.0,4660.0,4105.599999999999,9000.0,15240.0,4950.0,0.0,900.0,2700.0
7/3/2016,6.67,4.165,5.4,18.6,4.0,0.0,11.0,5.0,6670.0,3331.9999999999995,8100.000000000001,11160.0,2200.0,0.0,4950.0,4500.0
7/4/2016,8.34,5.34,1.15,14.0,8.0,3.0,7.0,6.0,8340.0,4271.999999999999,1724.9999999999998,8400.0,4400.0,30000.0,3150.0,5400.0
